state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin
Nevada,2016-09-16,2016-10-06,Ipsos,A-,342.0,lv,46.23,42.29,,,45.53368,42.61267,,
U.S.,2016-09-28,2016-10-02,Ipsos,A-,1433.0,lv,42.5,36.7,7.4,,43.90918,39.64147,5.159673000000001,
Vermont,2016-10-04,2016-10-09,Google Consumer Surveys,B,47.0,lv,57.02,16.11,10.26,,63.131930000000004,25.39574,7.400239,
West Virginia,2016-09-16,2016-10-06,Ipsos,A-,165.0,lv,36.37,55.31,,,35.98555,55.974669999999996,,
Florida,2016-10-28,2016-11-03,SurveyMonkey,C-,3356.0,lv,47.0,45.0,4.0,,45.71196,44.750170000000004,1.412099,
Washington,2016-10-18,2016-10-26,SurveyMonkey,C-,782.0,lv,51.0,34.0,9.0,,49.61858,35.77102,5.342578,
South Dakota,2016-08-09,2016-09-01,SurveyMonkey,C-,809.0,rv,29.0,43.0,19.0,,31.273000000000003,48.80979,11.98823,
Virginia,2016-10-24,2016-10-30,SurveyMonkey,C-,2005.0,lv,48.0,39.0,8.0,,46.68947,39.5481,4.920829,
Vermont,2016-06-26,2016-06-29,"Fairbank, Maslin, Maullin, Metz & Associates",B-,600.0,rv,39.0,24.0,10.0,,45.09002,29.81917,5.741569999999999,
New Hampshire,2016-10-17,2016-10-25,SurveyMonkey,C-,779.0,lv,49.0,37.0,10.0,,47.64108,39.17378,6.234497,
New York,2016-10-25,2016-10-31,SurveyMonkey,C-,1734.0,lv,56.0,33.0,5.0,,54.70522,33.39541,2.034882,
Indiana,2016-09-23,2016-10-06,Ipsos,A-,430.0,lv,37.21,50.31,,,35.43153,49.995870000000004,,
U.S.,2016-10-01,2016-10-05,Ipsos,A-,1119.0,lv,43.4,36.2,7.5,,44.47377,39.22363,5.519489,
U.S.,2016-10-08,2016-10-08,Morning Consult,,1390.0,lv,42.0,38.0,8.0,,43.95496,42.573879999999996,4.40497,
U.S.,2016-10-11,2016-10-17,CVOTER International,C+,1326.0,lv,50.53,45.65,,,47.89334,43.789190000000005,,
California,2016-09-30,2016-10-06,Ipsos,A-,974.0,lv,61.26,27.86,,,60.5157,29.09357,,
California,2016-10-26,2016-11-01,SurveyMonkey,C-,2284.0,lv,55.0,30.0,7.0,,53.71487,30.18862,4.145224,
New Mexico,2016-09-16,2016-10-06,Ipsos,A-,159.0,lv,49.11,35.93,,,45.67848,33.55788,,
Illinois,2016-10-15,2016-10-19,Google Consumer Surveys,B,1105.0,lv,38.96,29.27,6.22,,44.373709999999996,37.68143,4.051139,
U.S.,2016-08-01,2016-08-04,Princeton Survey Research Associates International,B+,819.0,rv,48.0,36.0,,,48.25443,40.6281,,
New Mexico,2016-10-17,2016-10-25,SurveyMonkey,C-,1095.0,lv,41.0,34.0,21.0,,39.6137,35.80706,17.2345,
Minnesota,2016-10-18,2016-10-26,SurveyMonkey,C-,671.0,lv,47.0,37.0,8.0,,45.61142,38.67881,4.342578,
New Hampshire,2016-09-27,2016-10-03,Google Consumer Surveys,B,74.0,lv,46.18,21.23,8.61,,53.167930000000005,30.47696,5.24073,
Arkansas,2016-09-16,2016-10-06,Ipsos,A-,309.0,lv,37.87,53.01,,,37.415420000000005,53.54087,,
U.S.,2016-09-24,2016-09-28,Ipsos,A-,2045.0,lv,41.0,38.0,6.4,,42.79827,40.81493,3.9344419999999998,
Texas,2016-08-08,2016-08-09,Dixie Strategies,C+,1018.0,lv,35.46,46.27,,,35.4822,47.6552,,
New Hampshire,2016-09-16,2016-10-06,Ipsos,A-,186.0,lv,49.45,39.51,,,48.52465,39.81293,,
Massachusetts,2016-10-24,2016-10-30,SurveyMonkey,C-,707.0,lv,58.0,28.0,8.0,,56.75495,28.86699,4.920829,
Oklahoma,2016-10-04,2016-10-09,Google Consumer Surveys,B,226.0,lv,33.48,41.63,6.24,,39.42859,50.26709,3.380239,
U.S.,2016-07-05,2016-07-09,Marist College,A,1053.0,rv,40.0,35.0,10.0,,42.96141,41.65177,4.694698000000001,
U.S.,2016-10-22,2016-10-24,The Times-Picayune/Lucid,,2609.0,lv,44.0,38.0,6.0,,44.320040000000006,42.437540000000006,3.5640650000000003,
Massachusetts,2016-10-10,2016-10-14,Google Consumer Surveys,B,421.0,lv,52.83,18.93,5.1,,58.53601,28.391209999999997,2.533306,
Colorado,2016-09-23,2016-10-06,Ipsos,A-,552.0,lv,44.77,44.86,,,43.2053,44.926390000000005,,
Connecticut,2016-10-18,2016-10-26,SurveyMonkey,C-,614.0,lv,51.0,36.0,7.0,,49.61769,37.75949,3.342578,
Pennsylvania,2016-10-08,2016-10-16,SurveyMonkey,C-,1449.0,lv,46.0,40.0,8.0,,44.869690000000006,42.44775,3.4099440000000003,
New Jersey,2016-10-24,2016-10-30,SurveyMonkey,C-,674.0,lv,55.0,34.0,4.0,,53.706790000000005,34.63245,0.9208293,
Texas,2016-09-30,2016-10-06,Ipsos,A-,583.0,lv,33.59,50.14,,,32.6146,51.052929999999996,,
Wisconsin,2016-09-23,2016-10-06,Ipsos,A-,687.0,lv,45.72,42.28,,,45.11487,43.27193,,
Texas,2016-10-27,2016-11-02,SurveyMonkey,C-,2048.0,lv,42.0,46.0,6.0,,40.7077,45.93288,3.279315,
Kentucky,2016-10-26,2016-11-01,SurveyMonkey,C-,499.0,lv,34.0,57.0,6.0,,32.70415,57.154140000000005,3.1452240000000002,
California,2016-10-25,2016-10-31,SurveyMonkey,C-,2505.0,lv,55.0,30.0,7.0,,53.70568000000001,30.397309999999997,4.034882,
New Hampshire,2016-07-29,2016-08-01,MassINC Polling Group,A-,609.0,lv,47.0,32.0,8.0,,49.65105,37.51872,3.7820620000000003,
U.S.,2016-09-29,2016-10-03,Ipsos,A-,1239.0,lv,42.1,36.2,7.9,,43.39986,39.17215,5.742558,
New York,2016-10-15,2016-10-19,Google Consumer Surveys,B,1165.0,lv,44.04,28.96,5.27,,49.4602,37.44293,3.10114,
Iowa,2016-10-25,2016-10-31,SurveyMonkey,C-,984.0,lv,40.0,45.0,10.0,,38.71852,45.44941,7.0348820000000005,
U.S.,2016-10-05,2016-10-06,Morning Consult,,1775.0,lv,41.0,39.0,9.0,,43.1218,43.56288,5.286308999999999,
U.S.,2016-07-13,2016-07-18,Greenberg Quinlan Rosner (Democracy Corps),B-,900.0,lv,43.0,40.0,11.0,,44.93179,44.57858,6.480143,
Texas,2016-10-08,2016-10-16,SurveyMonkey,C-,1332.0,lv,42.0,44.0,8.0,,40.87516,46.486909999999995,3.4099440000000003,
Massachusetts,2016-09-23,2016-10-06,Ipsos,A-,671.0,lv,48.99,29.85,,,48.28413,31.012220000000003,,
Oregon,2016-10-10,2016-10-14,Google Consumer Surveys,B,358.0,lv,43.67,24.5,6.62,,49.31514,33.525690000000004,4.053306,
Minnesota,2016-09-23,2016-10-06,Ipsos,A-,645.0,lv,42.03,37.57,,,40.75561,37.90413,,
Florida,2016-08-10,2016-08-12,YouGov,B,1194.0,lv,45.0,40.0,5.0,,47.54967,44.72633,2.296451,
Georgia,2016-10-24,2016-10-30,SurveyMonkey,C-,2517.0,lv,44.0,46.0,7.0,,42.66721,46.4397,3.920829,
U.S.,2016-10-17,2016-10-23,USC Dornsife/LA Times,,3024.0,lv,45.11,43.77,,,46.17094,42.174659999999996,,
Nebraska,2016-09-16,2016-10-06,Ipsos,A-,221.0,lv,31.75,47.56,,,31.041009999999996,47.895,,
Minnesota,2016-10-24,2016-10-30,SurveyMonkey,C-,639.0,lv,47.0,38.0,9.0,,45.71154,38.655590000000004,5.920829,
Iowa,2016-10-26,2016-11-01,SurveyMonkey,C-,867.0,lv,39.0,45.0,10.0,,37.72813,45.23125,7.145224000000001,
Mississippi,2016-10-17,2016-10-25,SurveyMonkey,C-,704.0,lv,42.0,50.0,4.0,,40.57782,51.32648,0.2344971,
Maryland,2016-10-10,2016-10-14,Google Consumer Surveys,B,349.0,lv,47.49,24.96,7.85,,53.08359,33.6167,5.283306,
Michigan,2016-10-08,2016-10-16,SurveyMonkey,C-,1331.0,lv,45.0,37.0,11.0,,43.89353,39.61834,6.409945,
Tennessee,2016-10-18,2016-10-26,SurveyMonkey,C-,644.0,lv,38.0,50.0,6.0,,36.597970000000004,51.5056,2.342578,
Oklahoma,2016-09-16,2016-10-06,Ipsos,A-,419.0,lv,33.22,53.2,,,31.746879999999997,52.694069999999996,,
Indiana,2016-10-18,2016-10-26,SurveyMonkey,C-,784.0,lv,35.0,50.0,12.0,,33.595659999999995,51.47598,8.342578,
Colorado,2016-10-27,2016-11-02,SurveyMonkey,C-,1631.0,lv,44.0,40.0,10.0,,42.73401,39.99603,7.2793149999999995,
South Carolina,2016-09-16,2016-09-29,Ipsos,A-,240.0,lv,44.41,49.0,,,44.396209999999996,49.55465,,
Idaho,2016-10-17,2016-10-25,SurveyMonkey,C-,438.0,lv,29.0,50.0,15.0,,27.614729999999998,51.820840000000004,11.2345,
Washington,2016-10-24,2016-10-30,SurveyMonkey,C-,699.0,lv,53.0,34.0,8.0,,51.7225,34.70896,4.920829,
U.S.,2016-10-10,2016-10-16,CVOTER International,C+,1325.0,lv,50.22,45.53,,,47.58887,43.6922,,
Arizona,2016-10-27,2016-11-02,SurveyMonkey,C-,1461.0,lv,43.0,43.0,8.0,,41.723,42.969590000000004,5.279315,
Connecticut,2016-10-25,2016-10-31,SurveyMonkey,C-,554.0,lv,51.0,39.0,5.0,,49.72449,39.47363,2.034882,
Ohio,2016-10-27,2016-11-02,SurveyMonkey,C-,1728.0,lv,41.0,46.0,8.0,,39.715920000000004,45.9526,5.279315,
West Virginia,2016-09-27,2016-10-03,Google Consumer Surveys,B,110.0,lv,24.42,48.57,6.88,,31.162770000000002,57.31126,3.510731,
Colorado,2016-10-08,2016-10-16,SurveyMonkey,C-,956.0,lv,44.0,37.0,12.0,,42.916940000000004,39.78588,7.409945,
Illinois,2016-10-24,2016-10-30,SurveyMonkey,C-,957.0,lv,53.0,34.0,8.0,,51.69549,34.57744,4.920829,
Wisconsin,2016-10-18,2016-10-26,SurveyMonkey,C-,1524.0,lv,43.0,42.0,9.0,,41.610170000000004,43.6627,5.342578,
West Virginia,2016-08-09,2016-09-01,SurveyMonkey,C-,698.0,rv,27.0,52.0,12.0,,29.21708,57.72363000000001,4.988226999999999,
Pennsylvania,2016-10-26,2016-11-01,SurveyMonkey,C-,2078.0,lv,48.0,42.0,6.0,,46.699009999999994,42.1376,3.1452240000000002,
Louisiana,2016-09-16,2016-10-06,Ipsos,A-,463.0,lv,35.53,50.88,,,35.4859,51.72814,,
Montana,2016-09-09,2016-09-29,Ipsos,A-,144.0,lv,39.76,53.47,,,38.08105,52.35901,,
Hawaii,2016-09-27,2016-10-03,Google Consumer Surveys,B,59.0,lv,62.08,16.96,5.27,,68.96511,25.99486,1.90073,
North Carolina,2016-10-08,2016-10-16,SurveyMonkey,C-,1191.0,lv,46.0,40.0,9.0,,44.85467,42.34023,4.409944,
Virginia,2016-09-16,2016-09-29,Ipsos,A-,849.0,lv,48.26,40.35,,,48.11201,40.82999,,
Missouri,2016-10-24,2016-10-30,SurveyMonkey,C-,568.0,lv,39.0,46.0,10.0,,37.690670000000004,46.55397,6.9208289999999995,
Georgia,2016-08-04,2016-08-08,Gravis Marketing,B-,1604.0,rv,39.0,43.0,8.0,,40.31776,46.69689,4.995924,
Oklahoma,2016-10-25,2016-10-31,SurveyMonkey,C-,472.0,lv,31.0,54.0,12.0,,29.689740000000004,54.33259,9.034882000000001,
Iowa,2016-09-16,2016-10-06,Ipsos,A-,359.0,lv,44.43,46.18,,,43.864959999999996,46.69921,,
Georgia,2016-10-10,2016-10-14,Google Consumer Surveys,B,489.0,lv,30.22,41.25,8.09,,35.777809999999995,49.65068,5.523306,
Oregon,2016-10-25,2016-10-31,SurveyMonkey,C-,743.0,lv,51.0,36.0,7.0,,49.72226,36.46456,4.034882,
Alabama,2016-10-24,2016-10-30,SurveyMonkey,C-,410.0,lv,36.0,54.0,6.0,,34.662240000000004,54.415490000000005,2.920829,
Mississippi,2016-10-04,2016-10-09,Google Consumer Surveys,B,186.0,lv,23.91,50.69,2.05,,29.76302,58.94756999999999,-0.8097612,
Ohio,2016-07-18,2016-07-20,Suffolk University,B+,500.0,lv,42.6,38.6,4.8,,45.82602,42.46467,2.737214,
U.S.,2016-10-09,2016-10-15,CVOTER International,C+,1386.0,lv,51.17,44.58,,,48.55778,42.74951,,
Indiana,2016-10-26,2016-11-01,SurveyMonkey,C-,638.0,lv,37.0,52.0,10.0,,35.6991,52.1379,7.145224000000001,
Vermont,2016-09-27,2016-10-03,Google Consumer Surveys,B,61.0,lv,44.43,27.34,6.65,,51.36262,36.47287,3.280731,
Washington,2016-10-10,2016-10-14,Google Consumer Surveys,B,571.0,lv,43.16,26.71,6.97,,48.8112,35.77897,4.403306,
California,2016-10-15,2016-10-19,Google Consumer Surveys,B,1384.0,lv,47.95,26.85,5.62,,53.37065,35.337959999999995,3.451139,
Maine,2016-09-27,2016-10-03,Google Consumer Surveys,B,74.0,lv,49.93,22.54,2.51,,56.85446999999999,31.65604,-0.8592696,
Pennsylvania,2016-10-25,2016-10-31,SurveyMonkey,C-,2255.0,lv,49.0,41.0,6.0,,47.69032,41.334959999999995,3.034882,
U.S.,2016-10-21,2016-10-23,The Times-Picayune/Lucid,,2615.0,lv,43.0,38.0,7.0,,43.32005,42.58764,4.430103,
North Dakota,2016-09-16,2016-10-06,Ipsos,A-,100.0,lv,30.32,43.17,,,29.30663,43.29593,,
Florida,2016-10-15,2016-10-19,Google Consumer Surveys,B,987.0,lv,38.49,38.56,5.25,,43.90449,46.97997,3.08114,
Louisiana,2016-10-24,2016-10-30,SurveyMonkey,C-,320.0,lv,36.0,54.0,5.0,,34.66853,54.44615,1.9208290000000001,
U.S.,2016-09-23,2016-09-27,Ipsos,A-,1888.0,lv,40.9,37.9,6.5,,42.80161,40.6777,3.991636,
Michigan,2016-10-27,2016-11-02,SurveyMonkey,C-,1993.0,lv,45.0,42.0,8.0,,43.71926,41.960640000000005,5.279315,
Illinois,2016-07-26,2016-07-26,Illinois Public Opinion Strategies,,824.0,lv,49.2,35.6,4.3,,52.78912,37.76637,1.056345,
Montana,2016-09-27,2016-10-03,Google Consumer Surveys,B,173.0,lv,31.06,37.96,10.98,,37.86634,46.832390000000004,7.61073,
Indiana,2016-10-25,2016-10-31,SurveyMonkey,C-,674.0,lv,37.0,51.0,10.0,,35.69041,51.33532,7.0348820000000005,
Alaska,2016-09-27,2016-10-03,Google Consumer Surveys,B,65.0,lv,47.46,36.7,5.49,,54.28207,45.60484,2.12073,
Nebraska,2016-10-24,2016-10-30,SurveyMonkey,C-,328.0,lv,33.0,51.0,10.0,,31.705440000000003,51.62587,6.9208289999999995,
Minnesota,2016-10-10,2016-10-14,Google Consumer Surveys,B,597.0,lv,35.74,30.31,7.23,,41.372679999999995,39.24649,4.6633059999999995,
California,2016-06-08,2016-07-02,Field Research Corporation (Field Poll),A+,495.0,lv,50.0,26.0,10.0,,52.61833000000001,29.795109999999998,5.842896,
Florida,2016-06-26,2016-06-28,OnMessage Inc.,C+,800.0,lv,45.0,47.0,,,46.32105,48.56835,,
Massachusetts,2016-06-26,2016-06-29,Hickman Analytics,,500.0,rv,49.0,31.0,4.0,,53.90761,36.61229,1.058082,
Wisconsin,2016-10-26,2016-11-01,SurveyMonkey,C-,1103.0,lv,44.0,42.0,8.0,,42.72228,42.21243,5.145224,
U.S.,2016-10-16,2016-10-22,USC Dornsife/LA Times,,3028.0,lv,44.14,44.45,,,45.17001,42.94376,,
Texas,2016-10-26,2016-11-01,SurveyMonkey,C-,1969.0,lv,41.0,47.0,7.0,,39.70239,47.14848,4.145224,
U.S.,2016-10-10,2016-10-14,Google Consumer Surveys,B,19900.0,lv,38.29,33.32,7.01,,43.90115,42.10241,4.443306,
Wyoming,2016-10-04,2016-10-09,Google Consumer Surveys,B,35.0,lv,11.04,52.74,14.56,,17.06495,61.680319999999995,11.700239999999999,
Georgia,2016-10-18,2016-10-26,SurveyMonkey,C-,2567.0,lv,44.0,46.0,7.0,,42.58246,47.3059,3.342578,
North Carolina,2016-10-27,2016-11-02,SurveyMonkey,C-,1886.0,lv,49.0,41.0,7.0,,47.694790000000005,40.90189,4.279315,
U.S.,2016-10-08,2016-10-14,CVOTER International,C+,1448.0,lv,50.55,45.06,,,47.96152,43.19798,,
New York,2016-10-24,2016-10-30,SurveyMonkey,C-,1561.0,lv,57.0,33.0,4.0,,55.70206999999999,33.60946,0.9208293,
Delaware,2016-08-09,2016-09-01,SurveyMonkey,C-,637.0,rv,43.0,33.0,12.0,,45.11169,38.56127,4.988226999999999,
Michigan,2016-07-11,2016-07-15,Marketing Resource Group (MRG),C+,800.0,lv,34.0,29.0,3.0,,39.07792,34.20335,0.7305835999999999,
Wisconsin,2016-10-25,2016-10-31,SurveyMonkey,C-,1195.0,lv,44.0,42.0,7.0,,42.71285,42.42641,4.034882,
Connecticut,2016-06-01,2016-06-05,Quinnipiac University,A-,1330.0,rv,41.0,36.0,6.0,,45.5917,41.56757,1.675719,
Tennessee,2016-10-25,2016-10-31,SurveyMonkey,C-,550.0,lv,38.0,51.0,6.0,,36.69397,51.34977,3.034882,
Iowa,2016-10-24,2016-10-30,SurveyMonkey,C-,905.0,lv,40.0,44.0,10.0,,38.71523,44.67355,6.9208289999999995,
Hawaii,2016-09-21,2016-09-26,Google Consumer Surveys,B,82.0,lv,42.4,21.69,11.85,,49.9383,30.515079999999998,8.182111,
Nevada,2016-10-04,2016-10-09,Google Consumer Surveys,B,186.0,lv,43.81,30.43,8.71,,49.796929999999996,39.219359999999995,5.850239,
Kentucky,2016-10-18,2016-10-26,SurveyMonkey,C-,426.0,lv,29.0,60.0,8.0,,27.59883,61.51667,4.342578,
California,2016-05-29,2016-05-31,Marist College,A,1833.0,rv,55.0,31.0,,,55.370369999999994,35.32397,,
Missouri,2016-10-10,2016-10-14,Google Consumer Surveys,B,608.0,lv,37.93,26.95,7.76,,43.527440000000006,35.63429,5.193306,
Kansas,2016-10-17,2016-10-25,SurveyMonkey,C-,1688.0,lv,36.0,48.0,11.0,,34.61329,49.80153,7.234497,
Rhode Island,2016-08-09,2016-09-01,SurveyMonkey,C-,625.0,rv,41.0,33.0,15.0,,43.69874,39.4657,7.988227,
Washington,2016-06-15,2016-06-20,American Strategies,,804.0,lv,48.0,36.0,,,48.271229999999996,37.35423,,
South Dakota,2016-09-02,2016-09-22,Ipsos,A-,112.0,lv,28.31,51.61,,,27.266,51.20993,,
Ohio,2016-06-22,2016-06-28,RABA Research,C+,599.0,lv,41.0,38.0,,,41.94303,40.77183,,
U.S.,2016-10-06,2016-10-10,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,44.0,39.0,7.0,,45.15015,42.399770000000004,4.910095,
Ohio,2016-10-25,2016-10-31,SurveyMonkey,C-,1823.0,lv,40.0,45.0,9.0,,38.701409999999996,45.37996,6.034882,
Florida,2016-10-27,2016-11-02,SurveyMonkey,C-,2901.0,lv,47.0,44.0,5.0,,45.71376,43.94743,2.279315,
California,2016-10-24,2016-10-30,SurveyMonkey,C-,2264.0,lv,55.0,30.0,7.0,,53.70253,30.611720000000002,3.920829,
South Dakota,2016-09-27,2016-10-03,Google Consumer Surveys,B,75.0,lv,36.16,37.36,2.74,,42.935759999999995,46.16932,-0.6292694999999999,
Texas,2016-10-25,2016-10-31,SurveyMonkey,C-,2051.0,lv,41.0,47.0,8.0,,39.6936,47.348259999999996,5.034882,
Kansas,2016-10-04,2016-10-09,Google Consumer Surveys,B,250.0,lv,40.37,30.72,5.17,,46.38495,39.62064,2.310239,
South Carolina,2016-09-02,2016-09-22,Ipsos,A-,317.0,lv,42.92,49.66,,,42.99828,50.26554,,
New Mexico,2016-10-04,2016-10-09,Google Consumer Surveys,B,174.0,lv,35.4,28.14,16.1,,41.41684,37.04813,13.24024,
Ohio,2016-10-18,2016-10-26,SurveyMonkey,C-,2173.0,lv,40.0,45.0,9.0,,38.602779999999996,46.567479999999996,5.342578,
U.S.,2016-06-19,2016-06-24,National Journal,A,1000.0,a,44.0,35.0,,,45.85244,40.906220000000005,,
Kentucky,2016-10-25,2016-10-31,SurveyMonkey,C-,424.0,lv,31.0,58.0,8.0,,29.6953,58.355180000000004,5.034882,
Delaware,2016-09-27,2016-10-03,Google Consumer Surveys,B,78.0,lv,47.37,18.2,9.39,,54.0506,26.81302,6.020731,
Arizona,2016-10-18,2016-10-26,SurveyMonkey,C-,1752.0,lv,42.0,43.0,10.0,,40.60712,44.62345,6.342578,
U.S.,2016-10-07,2016-10-13,CVOTER International,C+,1482.0,lv,50.3,45.23,,,47.75671,43.325390000000006,,
U.S.,2016-10-24,2016-10-30,SurveyMonkey,C-,40816.0,lv,47.0,41.0,6.0,,45.69879,41.5935,2.920829,
Ohio,2016-10-26,2016-11-01,SurveyMonkey,C-,1586.0,lv,42.0,45.0,8.0,,40.71046,45.17442,5.145224,
Rhode Island,2016-09-21,2016-09-26,Google Consumer Surveys,B,57.0,lv,42.37,22.99,6.31,,50.10333,32.0905,2.6421099999999997,
Oregon,2016-10-18,2016-10-26,SurveyMonkey,C-,660.0,lv,52.0,33.0,9.0,,50.616240000000005,34.74089,5.342578,
Illinois,2016-07-11,2016-07-14,"Normington, Petts & Associates",C+,800.0,lv,51.0,32.0,,,51.29732,34.1801,,
Arizona,2016-10-26,2016-11-01,SurveyMonkey,C-,1320.0,lv,42.0,43.0,8.0,,40.71741,43.19677,5.145224,
Connecticut,2016-10-24,2016-10-30,SurveyMonkey,C-,488.0,lv,51.0,39.0,4.0,,49.72113,39.702290000000005,0.9208293,
Michigan,2016-10-18,2016-10-18,Mitchell Research & Communications,D,1102.0,lv,51.0,38.0,6.0,,49.91016,39.73989,4.511667,
Indiana,2016-10-10,2016-10-14,Google Consumer Surveys,B,665.0,lv,38.24,32.72,7.76,,43.831959999999995,41.36505,5.193306,
Arizona,2016-10-25,2016-10-31,SurveyMonkey,C-,1457.0,lv,43.0,44.0,8.0,,41.70814,44.40726,5.034882,
Pennsylvania,2016-10-18,2016-10-26,SurveyMonkey,C-,2506.0,lv,48.0,42.0,6.0,,46.59561,43.475229999999996,2.342578,
Oklahoma,2016-10-24,2016-10-30,SurveyMonkey,C-,430.0,lv,30.0,57.0,11.0,,28.686759999999996,57.53491999999999,7.9208289999999995,
U.S.,2016-10-15,2016-10-21,USC Dornsife/LA Times,,3052.0,lv,44.1,44.35,,,45.11826,42.93105,,
Texas,2016-10-18,2016-10-26,SurveyMonkey,C-,2441.0,lv,40.0,47.0,8.0,,38.59772,48.50249,4.342578,
Georgia,2016-08-17,2016-08-17,Opinion Savvy/InsiderAdvantage,C-,730.0,lv,42.8,43.0,10.8,,43.71614,46.34087,6.649107000000001,
Kentucky,2016-09-16,2016-09-29,Ipsos,A-,361.0,lv,37.76,56.38,,,37.74945,57.00526,,
Virginia,2016-10-10,2016-10-14,Google Consumer Surveys,B,530.0,lv,40.76,28.22,8.59,,46.3554,36.889720000000004,6.023306,
Connecticut,2016-10-04,2016-10-09,Google Consumer Surveys,B,300.0,lv,44.26,26.17,6.01,,50.3132,35.22253,3.150239,
Louisiana,2016-10-04,2016-10-09,Google Consumer Surveys,B,223.0,lv,22.83,49.2,4.46,,28.72311,57.616769999999995,1.600239,
U.S.,2016-10-20,2016-10-22,The Times-Picayune/Lucid,,2593.0,lv,43.0,37.0,7.0,,43.32373,41.73032,4.3220220000000005,
Alabama,2016-09-16,2016-09-29,Ipsos,A-,312.0,lv,37.02,55.52,,,36.83331,55.88506999999999,,
New York,2016-10-18,2016-10-26,SurveyMonkey,C-,1480.0,lv,57.0,32.0,5.0,,55.605230000000006,33.599140000000006,1.342578,
Virginia,2016-06-10,2016-06-22,Evolving Strategies,,612.0,lv,43.0,35.0,11.0,,45.887170000000005,40.66264,5.015921,
Maine,2016-09-09,2016-09-29,Ipsos,A-,276.0,lv,45.01,33.56,,,44.50168,33.66845,,
Tennessee,2016-07-25,2016-07-27,icitizen,,531.0,rv,30.0,47.0,7.0,,35.2697,52.37707,2.936618,
Colorado,2016-10-10,2016-10-14,Google Consumer Surveys,B,496.0,lv,42.95,23.66,11.42,,48.589059999999996,32.642109999999995,8.853307000000001,
Arizona,2016-10-10,2016-10-14,Google Consumer Surveys,B,519.0,lv,40.02,30.69,7.81,,45.64157,39.54695,5.243306,
Iowa,2016-06-10,2016-06-22,Evolving Strategies,,601.0,lv,38.0,36.0,16.0,,40.15161,43.07309,10.01592,
Ohio,2016-07-22,2016-07-24,Public Policy Polling,B+,1334.0,v,39.0,42.0,6.0,,43.40358,44.77978,3.3012129999999997,
Colorado,2016-10-26,2016-11-01,SurveyMonkey,C-,1402.0,lv,43.0,40.0,11.0,,41.72822,40.23154,8.145224,
North Dakota,2016-09-27,2016-10-03,Google Consumer Surveys,B,49.0,lv,22.78,45.48,12.0,,29.64619,54.47583,8.630730999999999,
California,2016-10-18,2016-10-26,SurveyMonkey,C-,2358.0,lv,54.0,31.0,7.0,,52.60553,32.60304,3.342578,
Colorado,2016-10-18,2016-10-26,SurveyMonkey,C-,1800.0,lv,45.0,38.0,11.0,,43.613890000000005,39.71056,7.342578,
Pennsylvania,2016-07-31,2016-08-04,"Susquehanna Polling & Research, Inc.",B-,772.0,lv,46.0,37.0,7.0,,48.17228,41.79803,4.088108,
Pennsylvania,2016-10-15,2016-10-19,Google Consumer Surveys,B,555.0,lv,36.67,35.97,7.58,,42.07568,44.292770000000004,5.411139,
Pennsylvania,2016-10-24,2016-10-30,SurveyMonkey,C-,2108.0,lv,49.0,41.0,6.0,,47.68734,41.537729999999996,2.920829,
Delaware,2016-09-09,2016-09-29,Ipsos,A-,124.0,lv,43.16,35.28,,,42.93594,35.57193,,
Colorado,2016-10-25,2016-10-31,SurveyMonkey,C-,1532.0,lv,43.0,39.0,11.0,,41.71861,39.44976,8.034882000000001,
Idaho,2016-09-27,2016-10-03,Google Consumer Surveys,B,158.0,lv,27.19,42.68,8.17,,33.95552,51.46819,4.800731,
Mississippi,2016-09-09,2016-09-29,Ipsos,A-,202.0,lv,38.2,49.22,,,38.61374,50.05608,,
Texas,2016-06-13,2016-06-14,Leland Beatty,,998.0,rv,29.7,36.8,2.6,,34.82417,44.17662,-0.0502645,
West Virginia,2016-09-09,2016-09-29,Ipsos,A-,173.0,lv,33.12,52.74,,,33.05637,53.218059999999994,,
Washington,2016-06-14,2016-06-15,Public Policy Polling,B+,679.0,lv,49.0,37.0,,,48.77898,38.47954,,
U.S.,2016-10-11,2016-10-13,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,41.0,43.0,6.0,,41.855990000000006,46.39547,4.136017,
Michigan,2016-10-10,2016-10-14,Google Consumer Surveys,B,581.0,lv,33.6,33.62,6.68,,39.21564,42.43457,4.113306,
North Carolina,2016-10-10,2016-10-14,Google Consumer Surveys,B,559.0,lv,35.61,38.39,5.17,,41.18678,46.92646,2.603307,
Tennessee,2016-10-04,2016-10-09,Google Consumer Surveys,B,399.0,lv,33.28,43.35,7.75,,39.24133,52.03771,4.890239,
Indiana,2016-10-24,2016-10-30,SurveyMonkey,C-,592.0,lv,37.0,49.0,11.0,,35.68743,49.53816,7.9208289999999995,
Wyoming,2016-09-27,2016-10-03,Google Consumer Surveys,B,43.0,lv,18.8,35.07,9.7,,25.57183,43.8712,6.33073,
Iowa,2016-06-22,2016-06-23,Public Policy Polling,B+,897.0,v,41.0,39.0,,,41.404509999999995,41.34805,,
Georgia,2016-10-08,2016-10-16,SurveyMonkey,C-,886.0,lv,45.0,41.0,9.0,,43.83569,43.20445,4.409944,
